customer_id,recency,frequency,monetary,segment
47129,744,1,312.06,At Risk
47130,119,2,2458.72,Potential
47132,44,2,2088.6,Potential
47133,318,1,695.64,At Risk
47135,98,1,631.8,At Risk
47136,879,1,218.85,At Risk
47137,30,1,549.85,At Risk
47138,463,1,343.0,At Risk
47139,325,3,2203.71,Potential
47140,213,4,4273.28,Loyal
47141,261,2,1170.08,Potential
47142,254,2,1680.14,Potential
47143,369,3,2304.55,Potential
47145,202,3,2428.49,Potential
47146,736,1,2305.45,Potential
47148,199,3,3066.43,Loyal
47149,591,1,30.84,At Risk
47150,117,1,521.94,At Risk
47151,423,2,611.34,At Risk
47153,237,1,1376.22,Potential
47154,342,1,1419.81,Potential
47156,90,6,4690.26,Loyal
47158,567,2,2862.18,Potential
47160,788,1,484.43,At Risk
47161,49,6,5979.47,VIP
47162,366,2,1905.03,Potential
47165,286,2,1081.58,Potential
47166,410,2,283.39,At Risk
47167,216,2,1593.1599999999999,Potential
47168,206,2,2581.6,Potential
47169,485,1,432.3,At Risk
47170,208,1,155.57,At Risk
47171,44,3,2894.25,Potential
47172,108,2,630.7700000000001,At Risk
47173,170,3,1238.94,Potential
47174,560,1,700.59,At Risk
47175,390,2,3835.16,Loyal
47176,707,1,462.69,At Risk
47177,622,1,103.6,At Risk
47178,181,3,4625.33,Loyal
47179,487,2,4356.8,Loyal
47181,691,1,2571.64,Potential
47182,269,1,220.76,At Risk
47183,141,2,1603.95,Potential
47184,310,1,202.32,At Risk
47185,822,2,2744.86,Potential
47186,244,1,553.92,At Risk
47187,420,3,1330.12,Potential
47190,838,1,1560.4,Potential
47191,605,2,615.16,At Risk
47192,303,1,1162.92,Potential
47193,327,1,362.04,At Risk
47194,358,2,3389.4800000000005,Loyal
47195,159,4,2735.4,Potential
47197,51,2,3879.08,Loyal
47198,185,1,404.55,At Risk
47199,374,2,3013.8,Loyal
47200,273,1,1632.2,Potential
47201,173,2,1933.8400000000001,Potential
47203,142,1,1819.0,Potential
47204,231,1,694.52,At Risk
47205,267,1,229.95,At Risk
47206,144,1,2208.54,Potential
47207,14,5,4736.19,Loyal
47208,7,5,3007.61,Loyal
47209,206,2,838.5,At Risk
47210,301,2,3094.0,Loyal
47211,673,1,151.02,At Risk
47212,376,2,1906.8500000000001,Potential
47214,414,1,739.04,At Risk
47215,193,1,3024.88,Loyal
47216,147,3,2719.07,Potential
47217,586,1,1562.61,Potential
47218,158,3,3752.92,Loyal
47220,362,1,44.75,At Risk
47222,445,4,3217.56,Loyal
47223,333,1,283.81,At Risk
47225,30,3,5840.74,VIP
47226,555,1,1823.19,Potential
47227,43,1,2584.88,Potential
47229,488,1,578.35,At Risk
47232,390,1,484.56,At Risk
47233,399,1,2139.84,Potential
47234,696,1,684.76,At Risk
47235,114,2,2196.66,Potential
47236,705,1,314.89,At Risk
47237,440,2,1423.12,Potential
47238,563,2,682.79,At Risk
47239,78,2,2417.7,Potential
47241,64,1,2254.98,Potential
47242,570,2,2431.9900000000002,Potential
47243,105,1,2669.92,Potential
47244,833,1,176.25,At Risk
47245,272,1,646.46,At Risk
47246,197,5,7164.780000000001,VIP
47248,481,3,2220.4,Potential
47249,306,2,1456.1200000000001,Potential
47250,161,2,2473.5699999999997,Potential
47251,531,1,84.28,At Risk
47252,430,1,617.04,At Risk
47253,246,3,3457.88,Loyal
47254,680,1,830.38,At Risk
47255,213,1,429.6,At Risk
47256,388,2,834.8299999999999,At Risk
47257,761,1,2845.16,Potential
47258,97,4,3844.6400000000003,Loyal
47259,726,1,999.16,At Risk
47260,538,1,252.43,At Risk
47261,632,2,1699.23,Potential
47262,82,3,625.62,At Risk
47264,60,3,3954.1800000000003,Loyal
47265,243,3,5798.6,VIP
47272,23,3,4863.639999999999,Loyal
47273,117,1,958.76,At Risk
47274,373,2,3241.89,Loyal
47275,375,1,252.4,At Risk
47277,35,1,1173.78,Potential
47279,88,2,1095.95,Potential
47280,9,1,631.54,At Risk
47281,301,3,1136.19,Potential
47282,187,4,4442.47,Loyal
47283,3,1,682.86,At Risk
47285,108,2,1401.81,Potential
47286,10,1,2632.64,Potential
47287,61,1,198.56,At Risk
47288,181,1,1107.28,Potential
47289,17,3,3986.6099999999997,Loyal
47290,386,2,262.15999999999997,At Risk
47292,463,3,2534.7799999999997,Potential
47293,637,2,1364.3899999999999,Potential
47295,431,2,1787.58,Potential
47296,66,2,1965.27,Potential
47297,335,2,2785.6000000000004,Potential
47298,324,4,3504.33,Loyal
47299,412,2,1298.77,Potential
47301,435,2,1216.29,Potential
47302,616,1,1473.88,Potential
47303,241,1,732.48,At Risk
47304,79,4,2242.9,Potential
47305,87,2,1847.24,Potential
47307,4,3,4789.450000000001,Loyal
47308,578,1,330.95,At Risk
47309,362,4,1927.6299999999999,Potential
47310,132,2,2161.69,Potential
47311,370,2,1686.01,Potential
47312,802,2,2083.58,Potential
47314,326,1,470.86,At Risk
47315,692,1,1222.65,Potential
47316,391,1,645.58,At Risk
47318,468,1,1011.66,Potential
47319,280,2,1632.85,Potential
47321,599,3,3659.32,Loyal
47323,561,2,2401.19,Potential
47325,188,2,947.3800000000001,At Risk
47326,803,1,1939.0,Potential
47327,294,2,3401.2,Loyal
47328,298,1,1396.8,Potential
47329,288,4,2557.47,Potential
47331,160,1,602.3,At Risk
47334,167,3,1023.27,Potential
47335,584,1,543.26,At Risk
47337,241,1,1103.67,Potential
47338,337,2,1999.8400000000001,Potential
47339,206,2,2285.76,Potential
47340,329,3,3319.1,Loyal
47341,659,1,374.57,At Risk
47342,19,4,1461.8400000000001,Potential
47345,80,2,1423.29,Potential
47346,9,1,969.58,At Risk
47347,522,1,801.78,At Risk
47348,51,1,1240.36,Potential
47349,410,2,3915.12,Loyal
47350,43,4,2397.13,Potential
47351,289,3,2980.8,Potential
47353,529,1,391.38,At Risk
47355,435,1,1318.35,Potential
47356,62,2,3578.81,Loyal
47357,20,2,1403.16,Potential
47358,614,1,781.08,At Risk
47361,398,2,2393.3,Potential
47362,480,1,1639.84,Potential
47363,365,3,3070.9700000000003,Loyal
47364,188,2,655.89,At Risk
47365,31,2,2765.7200000000003,Potential
47367,238,3,1103.09,Potential
47368,388,3,6067.04,VIP
47369,288,1,1871.64,Potential
47370,23,2,2413.66,Potential
47371,67,1,2125.2,Potential
47372,575,2,3073.0299999999997,Loyal
47374,596,1,982.9,At Risk
47375,279,2,1111.96,Potential
47377,58,1,292.18,At Risk
47378,683,1,204.74,At Risk
47379,75,5,6034.87,VIP
47380,5,5,6699.75,VIP
47382,57,4,3101.8,Loyal
47383,576,1,860.85,At Risk
47384,400,4,1969.8000000000002,Potential
47385,45,1,372.79,At Risk
47386,103,4,5169.62,VIP
47387,5,3,5378.72,VIP
47388,267,2,918.98,At Risk
47389,795,1,321.48,At Risk
47391,275,2,1364.28,Potential
47393,86,3,2149.58,Potential
47395,28,1,281.65,At Risk
47396,326,2,1308.92,Potential
47397,88,3,1320.74,Potential
47399,646,4,8255.95,VIP
47401,119,3,883.42,At Risk
47402,226,3,1741.24,Potential
47403,374,1,145.74,At Risk
47404,384,3,2662.21,Potential
47405,30,3,4844.71,Loyal
47406,8,1,1710.45,Potential
47408,221,3,3078.61,Loyal
47409,580,4,2092.09,Potential
47411,772,1,194.04,At Risk
47415,862,1,1604.35,Potential
47416,256,1,90.12,At Risk
47417,432,2,998.4399999999999,At Risk
47419,48,2,771.37,At Risk
47420,115,4,6332.49,VIP
47421,525,1,461.67,At Risk
47422,3,2,2295.12,Potential
47423,814,1,534.42,At Risk
47425,462,1,2987.7,Potential
47426,42,2,2838.84,Potential
47428,535,2,1185.61,Potential
47429,2,2,3766.68,Loyal
47431,222,3,2313.1,Potential
47432,87,3,5584.98,VIP
47433,449,1,529.84,At Risk
47434,407,2,4434.42,Loyal
47435,751,1,2808.6,Potential
47436,383,3,4546.46,Loyal
47437,891,1,947.4,At Risk
47438,571,1,911.8,At Risk
47439,231,1,1545.52,Potential
47440,410,2,1227.3200000000002,Potential
47441,171,3,1254.55,Potential
47442,307,3,4026.28,Loyal
47443,454,1,1304.49,Potential
47444,856,1,901.9,At Risk
47445,392,2,701.09,At Risk
47446,97,2,2936.2000000000003,Potential
47447,186,2,3578.5099999999998,Loyal
47448,81,3,3101.42,Loyal
47449,235,2,880.76,At Risk
47453,639,2,3343.6000000000004,Loyal
47454,578,2,440.75,At Risk
47455,527,1,2490.1,Potential
47456,341,2,1076.48,Potential
47458,54,1,1306.14,Potential
47459,50,5,4018.33,Loyal
47460,530,1,715.8,At Risk
47461,817,1,2506.6,Potential
47462,666,2,2129.05,Potential
47463,502,3,1946.92,Potential
47465,105,1,35.73,At Risk
47466,185,1,470.48,At Risk
47467,701,2,2360.35,Potential
47468,35,1,621.16,At Risk
47470,643,2,1623.5700000000002,Potential
47471,350,1,251.63,At Risk
47472,108,2,1744.95,Potential
47473,307,3,888.0500000000001,At Risk
47474,391,2,1357.07,Potential
47475,81,4,3610.53,Loyal
47476,287,2,2022.15,Potential
47477,233,6,6819.41,VIP
47478,401,1,754.8,At Risk
47479,400,2,1532.46,Potential
47480,515,2,1613.7600000000002,Potential
47481,48,4,3391.75,Loyal
47482,40,2,1344.13,Potential
47483,389,3,2470.77,Potential
47484,42,1,2180.95,Potential
47485,276,1,938.43,At Risk
47486,106,2,1225.6999999999998,Potential
47487,141,4,1067.75,Potential
47488,275,2,665.42,At Risk
47489,541,1,607.24,At Risk
47490,237,1,471.54,At Risk
47491,91,1,3248.8,Loyal
47492,126,2,2906.68,Potential
47495,137,2,386.21,At Risk
47496,834,1,266.95,At Risk
47497,640,1,258.24,At Risk
47499,189,2,2953.0499999999997,Potential
47500,298,2,2434.88,Potential
47501,199,2,703.76,At Risk
47502,601,1,1705.68,Potential
47503,524,2,1880.45,Potential
47504,256,2,3269.54,Loyal
47505,289,2,1136.66,Potential
47506,743,2,700.86,At Risk
47507,674,1,330.92,At Risk
47508,673,1,348.95,At Risk
47509,687,1,1776.4,Potential
47510,80,2,1132.06,Potential
47511,126,1,553.44,At Risk
47512,32,2,945.54,At Risk
47513,742,1,644.25,At Risk
47515,127,2,2085.94,Potential
47516,179,3,8718.2,VIP
47517,663,2,1180.2,Potential
47518,679,1,869.32,At Risk
47519,128,3,952.86,At Risk
47520,474,2,3113.26,Loyal
47521,140,2,1163.1399999999999,Potential
47524,575,1,478.66,At Risk
47528,14,2,1952.96,Potential
47529,455,1,1173.18,Potential
47530,305,2,1670.1399999999999,Potential
47531,323,2,4917.2,Loyal
47532,266,3,2993.75,Potential
47533,800,1,610.15,At Risk
47534,569,1,264.52,At Risk
47535,93,2,721.89,At Risk
47536,621,1,1311.65,Potential
47537,238,2,1780.74,Potential
47539,194,3,3453.62,Loyal
47540,394,2,1010.83,Potential
47541,151,2,5240.24,VIP
47542,312,3,1662.27,Potential
47543,672,1,66.99,At Risk
47544,109,2,2348.6,Potential
47545,24,2,2765.07,Potential
47547,91,1,943.86,At Risk
47548,290,1,537.46,At Risk
47550,249,2,408.65999999999997,At Risk
47551,205,4,4175.01,Loyal
47552,136,1,1569.69,Potential
47553,662,2,293.86,At Risk
47554,159,3,3239.62,Loyal
47556,54,2,2447.79,Potential
47557,457,1,773.72,At Risk
47558,130,1,1444.47,Potential
47559,20,2,2295.4300000000003,Potential
47560,394,3,2509.1099999999997,Potential
47562,418,2,956.54,At Risk
47563,810,1,908.9,At Risk
47564,666,2,1427.92,Potential
47565,223,1,2732.05,Potential
47566,522,2,720.45,At Risk
47567,716,1,42.32,At Risk
47568,866,1,159.0,At Risk
47569,581,2,603.3199999999999,At Risk
47571,807,1,483.67,At Risk
47572,788,1,213.1,At Risk
47573,492,4,1497.8400000000001,Potential
47574,602,2,4238.6,Loyal
47575,151,1,1281.0,Potential
47577,556,2,969.4,At Risk
47579,866,1,2233.15,Potential
47580,284,2,4073.8199999999997,Loyal
47581,499,2,1805.06,Potential
47582,493,2,1115.27,Potential
47583,56,2,1428.82,Potential
47584,10,4,3004.73,Loyal
47586,765,1,523.45,At Risk
47588,135,2,396.33,At Risk
47589,378,1,35.57,At Risk
47590,483,2,1367.1699999999998,Potential
47591,731,1,112.36,At Risk
47594,3,1,1842.18,Potential
47595,589,1,677.54,At Risk
47596,61,2,3639.88,Loyal
47597,321,1,2526.48,Potential
47598,496,1,1178.48,Potential
47599,166,1,939.08,At Risk
47600,388,2,1785.58,Potential
47602,252,1,500.22,At Risk
47603,444,1,1535.15,Potential
47605,349,2,1147.3,Potential
47606,231,3,4039.2799999999997,Loyal
47607,746,1,68.86,At Risk
47608,135,3,2188.58,Potential
47609,836,1,659.62,At Risk
47610,260,2,1878.1200000000001,Potential
47611,290,2,1902.6,Potential
47613,321,2,1123.4,Potential
47616,316,2,2550.09,Potential
47617,418,1,655.4,At Risk
47618,14,2,1591.99,Potential
47619,128,1,686.16,At Risk
47620,549,1,1078.1,Potential
47621,556,1,304.28,At Risk
47622,320,2,1484.3600000000001,Potential
47623,471,1,197.4,At Risk
47625,590,2,1421.12,Potential
47628,168,2,2044.49,Potential
47630,55,6,6142.34,VIP
47631,631,1,1552.0,Potential
47634,598,1,34.57,At Risk
47636,247,1,1768.2,Potential
47637,189,1,453.03,At Risk
47638,641,2,1498.6499999999999,Potential
47639,835,1,2207.76,Potential
47640,466,2,248.85999999999999,At Risk
47641,3,2,2731.58,Potential
47642,659,2,387.02,At Risk
47644,340,3,2976.14,Potential
47645,44,3,1664.3200000000002,Potential
47647,79,2,3344.8,Loyal
47648,610,1,619.71,At Risk
47649,492,1,312.64,At Risk
47650,6,3,3080.7200000000003,Loyal
47652,59,2,1780.4499999999998,Potential
47653,506,1,593.2,At Risk
47654,77,3,2319.71,Potential
47655,1,4,4400.53,Loyal
47656,106,3,2685.41,Potential
47657,254,1,802.24,At Risk
47658,82,4,1324.07,Potential
47660,567,1,1598.8,Potential
47661,594,3,3478.2,Loyal
47664,690,1,1259.25,Potential
47666,515,3,1436.92,Potential
47667,723,1,473.48,At Risk
47668,569,1,783.93,At Risk
47670,169,1,2176.86,Potential
47672,132,1,2000.04,Potential
47673,445,2,774.81,At Risk
47674,565,2,2858.04,Potential
47675,733,1,1423.95,Potential
47676,140,4,4350.96,Loyal
47677,172,3,1711.09,Potential
47678,281,3,3331.36,Loyal
47679,103,1,1281.56,Potential
47680,225,1,572.96,At Risk
47681,353,2,3811.4700000000003,Loyal
47682,593,2,4515.3,Loyal
47683,5,4,5599.76,VIP
47684,696,1,209.75,At Risk
47685,12,5,4004.71,Loyal
47689,159,4,7025.66,VIP
47692,877,1,434.2,At Risk
47693,31,2,1084.56,Potential
47694,249,1,3175.9,Loyal
47696,172,3,1549.5,Potential
47698,46,4,1146.62,Potential
47699,87,1,229.15,At Risk
47700,51,3,781.72,At Risk
47704,62,5,3139.75,Loyal
47705,110,4,5481.12,VIP
47706,41,1,2548.8,Potential
47707,796,1,1192.24,Potential
47708,297,1,672.75,At Risk
47709,127,1,602.37,At Risk
47710,809,1,17.3,At Risk
47711,371,1,248.48,At Risk
47712,540,1,1384.45,Potential
47713,124,2,1319.7,Potential
47714,141,2,5078.94,VIP
47716,413,2,1785.98,Potential
47717,104,2,1251.54,Potential
47718,763,1,529.84,At Risk
47719,145,1,1183.74,Potential
47721,203,2,1464.12,Potential
47722,678,1,827.67,At Risk
47723,174,2,3990.3900000000003,Loyal
47725,723,2,629.0,At Risk
47727,54,2,381.14,At Risk
47728,143,1,644.98,At Risk
47730,756,1,573.56,At Risk
47731,427,4,4612.08,Loyal
47732,50,3,3823.8900000000003,Loyal
47733,469,1,2515.2,Potential
47734,93,3,1628.42,Potential
47736,65,4,6808.81,VIP
47737,290,2,3409.71,Loyal
47738,47,3,2905.06,Potential
47739,44,3,3501.72,Loyal
47740,691,2,699.28,At Risk
47741,722,1,309.9,At Risk
47742,142,5,2481.9300000000003,Potential
47745,359,2,664.06,At Risk
47748,467,5,6289.530000000001,VIP
47751,155,3,5947.33,VIP
47754,701,1,597.84,At Risk
47756,281,1,456.24,At Risk
47757,47,1,774.04,At Risk
47758,542,1,291.52,At Risk
47759,175,2,1860.39,Potential
47760,564,1,674.01,At Risk
47761,82,4,2635.66,Potential
47763,160,3,2327.69,Potential
47765,653,1,2265.51,Potential
47766,823,2,573.81,At Risk
47767,484,1,588.92,At Risk
47768,117,3,650.74,At Risk
47769,314,3,5322.12,VIP
47770,261,6,5342.449999999999,VIP
47772,49,3,1012.8,Potential
47773,789,1,2995.3,Potential
47775,302,4,4950.84,Loyal
47777,36,1,1957.2,Potential
47778,275,2,1250.8200000000002,Potential
47779,585,1,777.32,At Risk
47781,539,1,427.4,At Risk
47782,270,2,2353.5,Potential
47783,362,3,747.0799999999999,At Risk
47785,200,2,3977.94,Loyal
47786,205,2,3294.28,Loyal
47787,64,3,1346.62,Potential
47788,431,1,2413.4,Potential
47792,334,1,2448.95,Potential
47793,69,1,293.67,At Risk
47795,193,3,3999.42,Loyal
47796,434,1,159.57,At Risk
47798,761,1,1073.7,Potential
47799,787,1,571.93,At Risk
47802,650,1,77.86,At Risk
47803,409,3,2040.87,Potential
47804,256,5,2525.71,Potential
47806,257,1,827.04,At Risk
47807,271,3,4761.88,Loyal
47808,604,1,1158.92,Potential
47810,403,2,105.74,At Risk
47812,831,3,2889.12,Potential
47813,87,1,1537.58,Potential
47814,102,2,611.08,At Risk
47815,314,1,1527.69,Potential
47816,494,1,2304.3,Potential
47817,328,2,748.6700000000001,At Risk
47819,252,3,4812.280000000001,Loyal
47820,151,2,519.74,At Risk
47821,69,3,2171.35,Potential
47822,483,4,2802.4300000000003,Potential
47824,404,1,1018.36,Potential
47827,443,1,232.42,At Risk
47828,284,4,4866.31,Loyal
47830,686,1,774.8,At Risk
47831,449,1,395.1,At Risk
47832,343,1,1030.38,Potential
47833,664,2,1594.0,Potential
47834,42,3,4088.77,Loyal
47835,63,1,442.73,At Risk
47836,282,2,1202.1599999999999,Potential
47838,286,1,559.2,At Risk
47839,521,2,1883.38,Potential
47840,586,3,3827.78,Loyal
47843,65,2,1216.84,Potential
47844,186,2,289.84000000000003,At Risk
47845,238,3,2780.5,Potential
47846,142,2,491.64,At Risk
47847,99,2,1483.56,Potential
47848,139,3,4784.91,Loyal
47849,257,2,2226.83,Potential
47850,460,3,2140.74,Potential
47851,234,2,259.78,At Risk
47852,108,2,4048.46,Loyal
47853,257,1,187.45,At Risk
47854,668,2,2348.74,Potential
47855,68,2,3718.34,Loyal
47856,154,2,5706.95,VIP
47857,746,1,2020.72,Potential
47858,333,2,4294.96,Loyal
47860,197,1,583.04,At Risk
47861,46,6,2321.77,Potential
47862,872,1,576.76,At Risk
47863,209,3,2996.84,Potential
47864,57,2,686.98,At Risk
47865,393,3,2126.41,Potential
47866,90,1,1214.13,Potential
47867,493,2,2568.76,Potential
47869,390,1,599.92,At Risk
47871,82,2,1075.46,Potential
47873,403,2,1606.1799999999998,Potential
47874,179,3,2006.08,Potential
47875,127,1,316.16,At Risk
47876,182,2,2236.74,Potential
47877,27,4,6016.53,VIP
47878,107,2,665.61,At Risk
47879,20,2,1318.37,Potential
47880,826,1,657.5,At Risk
47881,297,4,4549.29,Loyal
47883,253,2,1122.96,Potential
47884,846,1,56.93,At Risk
47886,194,3,3880.9600000000005,Loyal
47887,519,1,45.14,At Risk
47888,392,3,1932.79,Potential
47889,200,3,2635.1499999999996,Potential
47891,140,4,6424.2699999999995,VIP
47893,13,1,1785.52,Potential
47895,52,3,2862.41,Potential
47896,846,1,133.2,At Risk
47898,431,1,270.6,At Risk
47901,173,1,504.12,At Risk
47902,806,1,246.9,At Risk
47903,452,1,201.2,At Risk
47904,282,1,136.5,At Risk
47905,38,1,2256.08,Potential
47907,139,3,2992.9,Potential
47908,781,1,1371.85,Potential
47909,573,1,938.46,At Risk
47910,417,1,1092.02,Potential
47911,282,2,1682.12,Potential
47912,304,2,1735.01,Potential
47913,555,1,1887.99,Potential
47916,193,3,1200.5700000000002,Potential
47917,341,5,4630.0,Loyal
47919,456,3,3091.39,Loyal
47920,313,2,1278.56,Potential
47921,449,1,538.76,At Risk
47922,474,1,927.7,At Risk
47923,148,3,3921.62,Loyal
47924,9,5,2553.92,Potential
47926,270,4,3847.8100000000004,Loyal
47927,397,1,1113.78,Potential
47928,138,4,4788.27,Loyal
47929,543,2,1950.91,Potential
47930,860,1,54.82,At Risk
47931,399,2,733.22,At Risk
47933,295,2,2291.12,Potential
47934,156,2,720.6,At Risk
47935,482,1,2753.7,Potential
47938,594,1,475.02,At Risk
47939,164,2,731.44,At Risk
47940,254,2,794.03,At Risk
47942,434,2,4161.21,Loyal
47945,48,4,5402.29,VIP
47947,195,2,1515.24,Potential
47950,269,3,2742.7200000000003,Potential
47951,593,1,470.13,At Risk
47953,660,1,352.27,At Risk
47955,383,1,2444.95,Potential
47956,260,1,566.0,At Risk
47957,407,2,1475.81,Potential
47958,326,3,1720.5800000000002,Potential
47960,174,2,1593.18,Potential
47961,58,2,380.07,At Risk
47963,340,2,678.14,At Risk
47964,16,3,3732.61,Loyal
47965,282,2,1338.58,Potential
47967,542,3,3313.35,Loyal
47968,238,2,2889.39,Potential
47969,384,3,2359.11,Potential
47971,138,1,1518.57,Potential
47972,151,3,2770.2799999999997,Potential
47973,723,1,1160.12,Potential
47975,505,2,2493.45,Potential
47976,12,3,2647.64,Potential
47977,280,2,1830.04,Potential
47979,809,1,329.12,At Risk
47980,43,5,3294.2200000000003,Loyal
47981,397,1,1075.29,Potential
47982,299,3,5890.049999999999,VIP
47984,299,1,2312.48,Potential
47985,202,2,4209.68,Loyal
47986,213,2,1469.0,Potential
47987,97,2,1142.28,Potential
47988,717,2,2402.02,Potential
47990,47,2,2277.73,Potential
47992,304,2,761.17,At Risk
47993,154,2,2249.85,Potential
47994,415,4,8153.67,VIP
47995,165,1,387.08,At Risk
47996,3,4,7354.71,VIP
47997,111,5,3989.1800000000003,Loyal
47998,777,1,1181.28,Potential
47999,795,1,1918.25,Potential
48000,50,3,1334.05,Potential
48002,719,2,1352.2199999999998,Potential
48003,134,2,3450.1,Loyal
48005,422,2,5257.34,VIP
48006,441,4,5396.29,VIP
48007,129,3,3101.59,Loyal
48008,371,1,809.3,At Risk
48009,530,1,201.36,At Risk
48010,549,2,2293.0499999999997,Potential
48011,518,1,2078.48,Potential
48013,758,1,302.05,At Risk
48014,432,2,3074.62,Loyal
48015,694,1,444.94,At Risk
48016,838,1,1059.02,Potential
48017,177,1,1189.4,Potential
48018,652,1,2435.05,Potential
48019,340,1,2116.2,Potential
48020,311,1,1265.0,Potential
48021,230,4,3555.2799999999997,Loyal
48023,272,3,990.0899999999999,At Risk
48024,68,2,2561.3500000000004,Potential
48025,171,3,2551.8199999999997,Potential
48026,52,2,2267.8599999999997,Potential
48027,535,3,3591.27,Loyal
48028,203,2,2190.84,Potential
48031,224,2,1677.94,Potential
48032,208,6,2917.86,Potential
48034,437,3,2104.13,Potential
48035,511,2,3352.7,Loyal
48036,772,1,2162.55,Potential
48037,238,3,1699.1299999999999,Potential
48038,134,2,2454.08,Potential
48039,173,1,1250.96,Potential
48041,580,2,895.72,At Risk
48042,406,2,344.43,At Risk
48043,104,2,1554.46,Potential
48044,273,2,1578.3300000000002,Potential
48045,488,2,2190.22,Potential
48047,841,1,635.48,At Risk
48048,791,1,56.06,At Risk
48049,225,1,639.64,At Risk
48050,598,1,2909.48,Potential
48052,48,4,1568.11,Potential
48053,482,1,528.66,At Risk
48054,28,2,1187.72,Potential
48055,29,2,2495.66,Potential
48056,768,1,1696.56,Potential
48059,209,2,959.1600000000001,At Risk
48060,64,4,2861.44,Potential
48061,732,1,263.67,At Risk
48062,637,2,453.72,At Risk
48064,74,2,1927.2400000000002,Potential
